customer_id,fico_score,fico_rating,default
2000822,505,5,1
5248959,686,2,0
1784136,751,1,0
6707553,770,1,0
3245523,617,3,0
1712367,601,4,0
3073528,483,5,1
6475563,757,1,0
3235037,633,3,0
5898134,635,3,0
4430858,663,2,0
7548474,596,4,0
4848255,622,3,0
1818981,603,4,0
5487065,644,3,0
6477000,692,2,0
2311347,548,5,1
7683186,635,3,0
6277567,528,5,0
1327100,691,2,0
4067521,592,4,0
7027688,632,3,0
1458727,626,3,0
4793502,633,3,0
6395620,704,2,0
7292457,602,4,1
4390147,661,2,0
4538433,626,3,0
3022783,619,3,1
8282735,644,3,0
5481624,634,3,0
2177983,519,5,0
5007975,791,1,0
4463530,642,3,1
4727186,664,2,0
2444215,656,2,0
5130183,710,1,0
2110934,675,2,0
2059425,626,3,0
6507892,650,3,0
2794679,576,4,0
7745906,649,3,0
1139901,650,3,0
2897620,508,5,0
5444033,508,5,0
5152663,702,2,0
7016344,659,2,0
4332731,630,3,0
8591148,696,2,0
6931442,665,2,0
2443745,679,2,1
3316265,562,4,1
6588663,637,3,0
2172002,496,5,1
4325422,549,5,1
1306908,601,4,1
2316552,656,2,0
6174214,609,3,1
1097217,643,3,0
5336003,582,4,0
2673340,645,3,0
3597227,597,4,0
6892868,661,2,0
8790408,584,4,1
4869892,665,2,0
2106773,677,2,0
2231841,547,5,1
8551144,521,5,1
4309683,628,3,0
5890699,609,3,1
5875360,612,3,0
5580629,666,2,0
8537526,691,2,0
2391545,678,2,0
7478971,626,3,0
4265972,586,4,0
6662511,599,4,0
5922814,654,3,0
8374304,547,5,0
5085079,648,3,1
8593088,574,4,0
1242576,634,3,0
7284817,659,2,0
2189899,747,1,0
7261388,683,2,0
1302539,702,2,0
6219411,769,1,0
7896625,595,4,0
6690731,669,2,0
6038511,663,2,0
6668855,483,5,1
6426854,664,2,0
5953598,533,5,0
7248961,622,3,0
3733450,619,3,0
8598145,574,4,0
2828009,624,3,0
4643689,646,3,0
7638364,575,4,0
3616708,662,2,0
5034668,536,5,1
3748936,642,3,0
4514302,618,3,0
7012123,613,3,0
6631538,690,2,0
6685315,664,2,1
4062623,714,1,0
6547370,646,3,0
7600657,644,3,0
6950739,678,2,0
3883491,485,5,1
6603458,779,1,0
5999099,584,4,0
8909898,697,2,0
7294322,598,4,1
1164972,751,1,0
8637170,641,3,0
2500402,646,3,0
2773552,625,3,0
6038948,635,3,0
6474581,616,3,1
5634152,621,3,0
7159636,764,1,0
3898892,660,2,0
3450064,612,3,0
7674296,664,2,0
4390726,674,2,0
6689491,604,4,0
2606271,685,2,0
4011189,701,2,0
5477003,610,3,0
4631294,630,3,0
2670139,741,1,0
8460077,582,4,0
4147671,664,2,1
3992019,579,4,0
1528983,804,1,0
8354344,512,5,1
3054841,592,4,0
8092374,603,4,0
5365527,691,2,1
8883238,663,2,0
2963743,681,2,0
3675716,697,2,0
2942358,577,4,1
4646524,683,2,0
3885394,639,3,0
1760261,609,3,0
6089555,629,3,0
7062954,665,2,0
5966805,718,1,0
1591671,685,2,0
4888458,678,2,0
1923323,660,2,0
7755383,708,1,0
1583340,683,2,0
1050480,680,2,0
1488285,565,4,0
3606629,650,3,0
3429663,629,3,0
4301999,638,3,0
2476130,540,5,0
7539527,601,4,0
3995769,629,3,1
3027052,549,5,1
7600899,622,3,0
2670609,593,4,0
2262665,579,4,0
1491099,551,5,1
5050499,619,3,0
6304637,710,1,1
1774635,613,3,0
8594660,585,4,0
6154079,747,1,0
7397959,626,3,0
4044013,673,2,0
5763357,611,3,0
5927005,698,2,0
1633112,664,2,0
6234384,562,4,0
8448984,639,3,0
8514011,715,1,0
5332608,603,4,1
1281020,607,4,0
3997181,706,2,0
6502199,646,3,0
6795443,501,5,1
7901274,690,2,0
3501712,615,3,0
8534617,663,2,0
8005653,672,2,1
1816937,643,3,0
8309712,687,2,0
1836658,639,3,1
8631002,667,2,0
3592226,705,2,0
4602725,515,5,1
3997776,605,4,0
3436839,628,3,0
3996748,715,1,1
5648267,650,3,0
1543262,734,1,0
8258618,619,3,0
4314792,662,2,0
5863473,690,2,0
8111899,644,3,0
5838862,799,1,0
2762046,616,3,0
4555734,574,4,0
6925109,714,1,0
2155659,676,2,0
5399593,628,3,1
1199373,607,4,0
4930162,632,3,0
2131658,639,3,1
6972424,560,4,1
6905818,580,4,0
6981822,706,2,0
6571536,713,1,0
6706987,620,3,0
4282770,618,3,1
1267580,634,3,0
3927659,641,3,0
1268835,617,3,0
7805555,651,3,0
7027193,733,1,0
6599347,609,3,0
7431069,655,2,1
3970410,528,5,1
4137062,541,5,1
3401130,621,3,0
7024288,538,5,1
1097302,552,5,0
7590477,668,2,0
1980939,651,3,0
4681747,643,3,0
1671764,569,4,0
4675908,580,4,0
8638903,709,1,0
3679461,613,3,0
7496317,686,2,1
3137696,667,2,1
7777193,686,2,0
8906838,641,3,0
7696760,601,4,0
5343689,583,4,0
5314175,567,4,1
3155020,654,3,0
4660514,610,3,1
5760336,616,3,0
6971407,584,4,0
4743323,540,5,0
1848302,621,3,1
1008574,561,4,0
5113138,785,1,0
8696674,597,4,0
1967026,661,2,0
6643329,578,4,0
4502951,619,3,0
2807117,666,2,1
6904287,527,5,0
8888737,567,4,1
2061755,580,4,1
7653743,673,2,0
4833331,670,2,0
2093621,632,3,0
4328471,667,2,0
6240519,729,1,1
1868754,592,4,1
8905699,662,2,0
3189108,586,4,0
1588052,608,4,0
8273886,682,2,0
5331543,743,1,0
5341673,602,4,1
1613908,718,1,0
1205410,617,3,0
7094780,662,2,0
8455035,587,4,0
7360838,717,1,0
3845963,610,3,0
5498134,715,1,0
4719470,769,1,0
3663809,655,2,0
7079811,719,1,0
7290281,707,1,0
6485787,603,4,0
7585589,614,3,0
1699451,629,3,0
1467403,652,3,0
1718505,689,2,0
8034645,628,3,0
6177085,547,5,1
5088122,605,4,1
5501079,718,1,0
1490697,668,2,0
3958975,647,3,0
6550007,625,3,0
7693838,642,3,0
6528342,585,4,0
2363823,599,4,0
5709820,590,4,1
7902388,673,2,0
7221998,588,4,0
7297275,657,2,0
2017832,746,1,0
1999086,671,2,0
7857994,668,2,0
1268927,674,2,0
5120307,650,3,0
6233302,585,4,0
5221951,655,2,0
1768343,605,4,0
5216193,580,4,0
6201076,619,3,0
1682683,649,3,0
3286890,598,4,0
7237328,615,3,0
5084693,600,4,0
4402543,631,3,0
1086984,608,4,1
4585484,563,4,1
2433468,677,2,0
6872267,649,3,0
7437152,575,4,0
8619236,645,3,1
5439915,619,3,0
4711249,663,2,0
3343308,652,3,0
5522422,650,3,0
2766610,548,5,0
1789517,486,5,1
7661588,677,2,0
2815561,747,1,0
2726254,571,4,0
5542791,655,2,0
6188839,596,4,0
7790604,669,2,0
7348803,624,3,0
6971729,674,2,0
6156746,637,3,0
1889971,558,4,0
5910115,743,1,0
1035238,547,5,1
4147793,572,4,0
5895962,571,4,0
2917216,659,2,1
7462663,629,3,0
4034872,665,2,0
4384871,489,5,1
3561982,810,1,1
1235265,658,2,0
1868022,645,3,0
1917584,625,3,0
5943977,698,2,0
3619615,588,4,1
6123409,651,3,0
5813679,583,4,1
7804527,673,2,0
6194582,706,2,0
8880059,533,5,0
2875314,653,3,0
1027092,785,1,0
1230858,600,4,0
4891081,709,1,0
4115590,631,3,0
7524057,665,2,0
1127476,693,2,0
3496564,607,4,0
6423394,602,4,0
2549616,701,2,0
5241297,480,5,0
7043122,609,3,0
6318312,681,2,0
2499748,658,2,0
2741659,757,1,0
7975373,607,4,0
4956369,683,2,0
2842157,598,4,1
5512977,636,3,0
4723729,606,4,0
8014125,593,4,0
7904284,570,4,1
5367326,450,5,0
1351399,654,3,0
4799201,666,2,1
2506588,676,2,0
2932215,637,3,0
2803644,623,3,1
2152261,545,5,1
8384861,715,1,1
7356184,661,2,0
6010160,613,3,0
1813676,663,2,1
4566845,652,3,0
1408263,570,4,0
4014283,696,2,0
3477309,594,4,0
6724798,696,2,0
7374222,666,2,0
2737677,703,2,0
6037767,747,1,0
7782134,580,4,1
5552487,590,4,0
1367038,588,4,0
3795141,581,4,0
1864772,725,1,0
6205674,692,2,0
3837854,590,4,1
4443357,640,3,0
4499061,729,1,0
7136163,612,3,0
4979590,546,5,1
7642455,559,4,1
4114229,592,4,0
3231416,653,3,0
1880175,575,4,0
5923446,593,4,1
4254709,641,3,0
1915006,623,3,0
7869923,668,2,0
4083592,751,1,0
1671394,562,4,0
8488523,719,1,0
6981458,584,4,0
8809694,643,3,0
7487723,689,2,0
8160130,572,4,0
4372666,570,4,0
5370707,647,3,0
8111365,686,2,0
8987494,768,1,0
2580679,606,4,0
2331027,668,2,0
6212504,671,2,0
5771517,702,2,0
4716769,667,2,1
4406005,631,3,0
5780411,477,5,1
8203248,800,1,0
5997011,780,1,0
3834133,606,4,0
2031627,718,1,0
2776348,654,3,0
4941795,603,4,0
4513208,611,3,0
4236849,631,3,0
5659784,666,2,1
8096902,554,5,1
6068867,666,2,0
2451750,595,4,0
5558709,688,2,0
1956589,624,3,0
1401326,686,2,0
7399286,615,3,0
4260776,543,5,0
1810476,630,3,1
7497540,588,4,0
4142799,655,2,0
7123134,646,3,0
5081104,602,4,0
5739383,614,3,0
8196186,682,2,0
3540121,672,2,0
1619205,685,2,0
2033978,522,5,0
4435910,649,3,1
5799833,657,2,0
4762775,579,4,1
3075893,554,5,0
2603086,737,1,0
4042318,555,5,0
5776223,623,3,0
5801062,556,4,0
4259526,660,2,0
4809605,695,2,0
2444171,634,3,0
6521436,636,3,0
1578893,557,4,1
3425480,611,3,0
8469937,626,3,0
3690629,631,3,0
5558039,555,5,0
5122836,651,3,0
5828689,651,3,0
4684138,608,4,0
5820894,526,5,0
6684293,717,1,0
7286300,637,3,0
7496923,656,2,0
5073212,529,5,0
8663034,682,2,0
3793909,634,3,0
3973076,661,2,0
5253875,631,3,0
7877253,711,1,0
1880233,654,3,0
7025197,625,3,0
6206954,703,2,0
1466436,614,3,0
5995386,603,4,0
3192705,726,1,0
2997808,735,1,0
5564351,673,2,0
7144360,699,2,0
5538756,583,4,1
7878347,561,4,1
5918921,674,2,0
3814636,646,3,0
1083857,652,3,0
7497765,618,3,0
6691884,578,4,1
1166157,579,4,0
3028778,657,2,0
7435981,731,1,0
8373438,666,2,0
5177462,631,3,0
3066958,655,2,0
7315017,691,2,0
5611743,553,5,0
4683183,614,3,0
6365115,732,1,0
7772872,724,1,0
7288631,637,3,0
1723435,718,1,0
7902815,547,5,0
5519017,492,5,1
7505323,590,4,0
7253786,643,3,1
5949183,524,5,0
5944048,704,2,0
3143710,688,2,0
5274787,544,5,1
6970003,602,4,0
5000344,616,3,0
7200052,641,3,0
4249472,610,3,1
1191998,613,3,1
2276568,678,2,0
3099315,791,1,0
5304798,566,4,1
1132992,686,2,0
8258297,635,3,0
6102085,587,4,0
8518164,598,4,0
5421361,679,2,0
2547278,619,3,0
8650409,686,2,0
2311900,665,2,0
3857691,733,1,0
2396492,621,3,0
6498902,692,2,0
5816903,654,3,0
2583690,646,3,0
4937812,624,3,0
2849432,576,4,0
1604844,509,5,1
6902578,678,2,0
4177489,653,3,0
7526796,683,2,0
1434948,675,2,0
3186960,673,2,0
6149141,591,4,0
8429003,646,3,0
2722601,680,2,0
1680239,635,3,1
5571069,599,4,0
6702734,552,5,0
3220109,589,4,0
6157630,563,4,1
4386571,586,4,0
5019929,578,4,0
7150836,638,3,0
6870860,591,4,0
7375414,628,3,0
3999935,624,3,0
2713140,831,1,0
8714327,616,3,0
1826280,774,1,0
2920306,570,4,1
1621438,623,3,1
2399682,532,5,1
7772428,694,2,0
6589111,584,4,1
5072530,674,2,0
2165786,542,5,0
3261062,642,3,1
8010489,581,4,0
3826368,600,4,0
8698157,553,5,0
8703496,625,3,0
1289589,620,3,0
4420865,608,4,0
3874397,725,1,0
7591315,541,5,0
7953513,693,2,0
7092742,638,3,0
8123556,481,5,1
5978433,660,2,0
7969888,660,2,0
6515933,514,5,1
2337962,632,3,0
8541485,724,1,0
7402593,606,4,1
1610995,605,4,0
3654981,722,1,0
4519090,567,4,0
8571064,610,3,0
7004515,677,2,0
8306315,509,5,1
5023466,634,3,0
5366858,500,5,1
8217885,611,3,0
3834917,476,5,0
5980828,627,3,0
4270448,771,1,0
1120866,669,2,0
7878654,728,1,0
6737085,543,5,0
2510515,707,1,0
7581008,599,4,0
5651486,619,3,0
4512115,609,3,1
3118157,575,4,0
4708539,622,3,0
5632788,641,3,0
3380541,621,3,0
2600509,612,3,1
4267728,574,4,1
7236070,626,3,0
4506792,561,4,1
1561297,577,4,0
7663782,602,4,1
3930665,634,3,1
2567454,596,4,0
1360766,728,1,0
8257500,609,3,0
1805436,617,3,0
3350787,528,5,1
5996875,635,3,0
5609963,602,4,1
3696825,574,4,1
1784636,705,2,0
6236083,592,4,0
2936295,638,3,0
8516376,687,2,0
2334002,662,2,0
2399177,576,4,0
3940986,613,3,0
2997942,555,5,0
8493982,462,5,1
8408315,688,2,0
3695135,670,2,0
8829400,555,5,0
3717616,607,4,1
8005852,719,1,0
3391714,520,5,1
1452261,637,3,1
7701009,665,2,0
1952508,638,3,0
4346618,707,1,0
1836049,714,1,0
7979361,585,4,0
8228041,655,2,0
2422540,713,1,0
7212573,586,4,0
5037167,728,1,0
3007755,651,3,0
7170158,671,2,0
1669957,681,2,0
7890229,608,4,0
4452206,610,3,0
8624257,648,3,0
3681901,636,3,0
3131295,655,2,1
1023366,521,5,1
4038884,651,3,0
1587329,677,2,0
2130178,644,3,0
3928959,633,3,0
7649118,596,4,1
4520388,669,2,0
2668589,605,4,1
8894073,672,2,1
2811521,640,3,1
6706295,738,1,0
1190626,688,2,0
1510079,645,3,1
8033302,593,4,0
8924781,608,4,0
2833657,664,2,0
1228627,587,4,0
7578587,571,4,0
5249773,587,4,0
2324728,755,1,1
2650750,616,3,0
6302336,572,4,0
5970325,597,4,0
5067523,707,1,0
8325486,680,2,0
5932695,695,2,1
1816878,621,3,1
6008982,679,2,0
3927839,596,4,1
5927623,635,3,0
7408041,603,4,0
6631761,634,3,0
3188112,688,2,0
6541427,729,1,0
7338332,641,3,0
4308212,687,2,0
3955016,551,5,0
3109413,625,3,0
8346683,634,3,0
5669177,626,3,0
7910561,760,1,0
2043783,617,3,0
2986955,737,1,0
2750322,633,3,0
8221874,679,2,0
4484299,656,2,0
1877308,725,1,0
6821672,716,1,0
2525953,579,4,0
8925187,659,2,0
5147262,574,4,0
5668985,540,5,0
3875520,627,3,0
8103727,584,4,0
4274751,536,5,1
1800503,578,4,1
6657183,634,3,0
5024771,633,3,0
5890803,684,2,0
7876045,670,2,0
1984255,537,5,0
6160216,620,3,0
5900435,642,3,0
2118334,604,4,1
5682227,673,2,0
4311892,575,4,0
6084024,712,1,0
4374678,652,3,0
7463941,675,2,0
1120647,682,2,0
8330691,613,3,1
1671899,465,5,1
5501202,628,3,0
7128957,594,4,1
6106831,699,2,0
7285213,617,3,0
8903789,636,3,0
2195351,732,1,0
7009400,680,2,0
5171615,571,4,1
4071005,598,4,0
4642293,653,3,0
1585880,634,3,0
8051165,550,5,0
1414463,756,1,0
7709022,615,3,0
5766712,634,3,0
6293585,595,4,1
1457300,774,1,0
5864084,610,3,1
2813714,637,3,0
2015765,777,1,0
8123406,688,2,0
1849348,613,3,0
5206911,669,2,0
2573447,713,1,0
6321082,757,1,0
6432422,599,4,0
3631493,546,5,1
5182247,611,3,0
3407937,694,2,0
5775083,518,5,1
7460379,651,3,0
5485453,639,3,0
8624700,667,2,0
4697906,654,3,0
7391881,553,5,0
4710368,658,2,0
7849721,639,3,0
4795397,599,4,1
4269776,671,2,0
6417684,674,2,0
7128700,512,5,0
5672549,620,3,0
8297629,566,4,0
7607879,562,4,0
6644152,668,2,0
2486048,588,4,0
4046170,656,2,0
8883563,565,4,0
4891996,663,2,1
7521747,562,4,0
5965012,663,2,0
3335207,702,2,0
6006047,653,3,0
8226449,588,4,0
1854480,634,3,0
1602627,645,3,0
5987421,497,5,1
5372449,630,3,0
8047168,614,3,1
1469587,721,1,0
6322215,664,2,1
2835519,626,3,1
4719908,598,4,0
2046585,557,4,1
4146554,703,2,0
2823179,677,2,0
6803436,698,2,0
7006520,612,3,0
1305864,775,1,0
3804333,622,3,0
1009423,649,3,1
4631796,649,3,0
6465413,671,2,1
5811429,669,2,0
4365687,520,5,0
4933367,575,4,0
1496272,653,3,0
2596770,564,4,0
2023789,545,5,1
3883451,506,5,1
1423645,648,3,0
3148715,593,4,0
4426401,599,4,0
1456239,660,2,0
1935368,731,1,0
7058083,711,1,0
4577298,713,1,0
8036365,543,5,1
5303695,632,3,1
8738758,667,2,0
6912815,569,4,0
6737271,696,2,0
2337144,566,4,0
7231353,678,2,0
8805244,667,2,0
5105981,569,4,0
4292735,675,2,0
4652118,675,2,0
5543925,594,4,0
6071496,618,3,0
1596936,625,3,0
7210676,721,1,0
8997104,607,4,0
7711247,627,3,0
5938329,585,4,0
5332663,614,3,0
7296230,696,2,1
3181777,625,3,0
7073171,666,2,0
8489944,685,2,0
2220201,570,4,0
4247200,601,4,0
2592125,688,2,0
5287005,644,3,0
1597158,706,2,0
5902640,678,2,0
1020566,609,3,0
5974419,577,4,0
7287579,698,2,0
8274243,640,3,0
7279638,626,3,0
6009526,640,3,0
5224293,660,2,0
6670164,574,4,0
4587408,733,1,0
3356900,512,5,0
2399090,599,4,1
4707356,710,1,0
4817909,797,1,0
2061356,613,3,0
7154261,725,1,0
4690431,645,3,0
1996374,595,4,0
4104140,787,1,0
8273922,674,2,0
3819795,643,3,0
2318132,634,3,0
3320095,628,3,0
1016446,560,4,1
5273335,565,4,1
8192502,725,1,0
2883318,677,2,0
3384479,684,2,0
3863876,586,4,0
4703613,648,3,0
2918676,543,5,0
2147939,573,4,0
5040234,589,4,0
3372014,587,4,0
6391876,618,3,1
2993190,743,1,0
6349914,748,1,0
8612573,507,5,1
4908959,586,4,0
1204565,675,2,0
3588358,635,3,0
7736582,624,3,0
3395155,558,4,0
6359870,648,3,0
3254155,707,1,0
8386922,626,3,0
4670325,487,5,1
8360584,674,2,0
7079949,760,1,0
1372877,636,3,0
1934140,546,5,1
3327489,590,4,1
6269334,687,2,1
4423530,575,4,0
6706010,699,2,0
1229882,633,3,0
5135493,556,4,0
6517338,693,2,0
8022421,661,2,0
8634354,674,2,0
7593188,658,2,1
4014438,669,2,0
3658138,661,2,0
8359658,636,3,1
5465819,653,3,0
5916116,669,2,0
8425806,643,3,0
3157861,604,4,0
7608207,728,1,0
7868020,618,3,0
4376030,558,4,1
1763841,635,3,0
2392565,547,5,0
8051976,647,3,0
8242851,645,3,0
5701736,593,4,0
1685466,728,1,0
4002638,635,3,0
3995536,658,2,0
4839006,654,3,1
7179007,620,3,0
8306281,708,1,0
3458353,558,4,0
3070644,680,2,0
5293414,620,3,0
5349596,620,3,0
6316642,646,3,0
4991349,673,2,0
2459303,686,2,0
2957548,595,4,0
5121090,690,2,0
5788007,647,3,0
1139561,679,2,0
8299254,690,2,0
6393553,674,2,0
6225149,653,3,0
2911593,689,2,0
2497419,592,4,0
1283931,699,2,1
4188500,581,4,0
6873668,665,2,0
8741305,661,2,0
3939867,568,4,0
4667775,543,5,1
8518068,692,2,0
7199655,694,2,0
6199957,690,2,0
4028459,577,4,0
4870082,604,4,0
3323417,659,2,1
8272274,686,2,0
2367464,613,3,0
2559075,699,2,0
8934932,715,1,0
4236898,732,1,0
5661002,624,3,0
1742416,581,4,0
1919447,667,2,0
8221601,602,4,0
3722426,575,4,0
7085404,699,2,0
1939722,473,5,1
8063657,765,1,0
5820725,652,3,0
6301753,635,3,1
4729526,650,3,0
6962872,588,4,0
4439030,639,3,0
7551360,599,4,0
7343205,568,4,0
4054508,635,3,1
6947453,634,3,1
1061626,652,3,0
8153339,692,2,0
1343332,698,2,1
2133603,641,3,0
2007665,532,5,1
7205591,641,3,0
1885241,573,4,0
3464184,603,4,0
1863313,622,3,0
5510558,705,2,0
8784730,629,3,1
7469268,630,3,1
2516679,571,4,0
5497317,681,2,0
5627894,597,4,0
6544829,578,4,1
5759810,710,1,0
6377068,597,4,1
8849931,691,2,0
8274139,663,2,0
2223987,595,4,1
2350385,558,4,1
6371844,685,2,0
2645429,621,3,0
6073195,651,3,1
5405462,549,5,1
7236261,564,4,0
2184256,702,2,0
3493868,636,3,0
6805299,565,4,1
1303271,604,4,0
8309256,638,3,1
4339852,600,4,0
6249734,683,2,1
3386790,615,3,0
4357116,585,4,0
3997988,603,4,0
1692419,601,4,0
2560167,640,3,0
3114861,667,2,0
1047961,646,3,0
4112381,612,3,0
6546682,697,2,0
5092203,645,3,0
1601180,717,1,0
3625648,574,4,0
4104978,617,3,0
6800745,690,2,0
7726218,626,3,1
4824867,600,4,0
6409503,610,3,1
6712328,561,4,1
3867345,622,3,0
4493311,673,2,0
3736693,673,2,0
8256894,691,2,0
2007041,740,1,0
5396856,511,5,0
1925916,691,2,0
4092631,581,4,0
5551198,702,2,0
3510024,673,2,0
8267777,624,3,0
4114150,645,3,0
7520610,588,4,0
5772874,694,2,0
6266139,638,3,1
7601730,628,3,1
6829730,688,2,0
2208347,682,2,0
7931098,626,3,0
5915939,678,2,0
2499128,644,3,0
4795129,670,2,1
7589913,720,1,0
1250814,606,4,1
7909133,540,5,1
3328079,771,1,0
8797985,662,2,0
1140701,631,3,0
5844989,719,1,0
4210726,523,5,0
3963681,706,2,0
5055261,666,2,0
1604321,647,3,0
7613312,686,2,0
1495466,638,3,0
7852360,611,3,0
6116351,725,1,0
4177096,702,2,0
4216247,521,5,1
5269950,805,1,0
2100827,581,4,0
5411965,639,3,1
4737635,674,2,0
2932114,630,3,0
6063061,681,2,0
8288439,600,4,0
3777794,595,4,0
8664874,612,3,0
5701729,681,2,0
6808482,705,2,0
7879510,615,3,0
5425409,724,1,0
8557296,563,4,1
2977493,688,2,0
6320863,652,3,0
1372709,723,1,0
6055396,685,2,0
8706286,629,3,1
4022311,540,5,1
2765496,587,4,1
7795454,620,3,0
2033857,564,4,0
2726209,675,2,0
1549865,625,3,1
1505464,669,2,0
1796464,583,4,0
8702167,647,3,0
5810786,663,2,0
4856726,653,3,0
4165930,740,1,0
3411093,640,3,0
4803504,699,2,0
1678813,688,2,0
7259957,657,2,0
8170286,554,5,0
5090779,625,3,0
1533477,732,1,0
1687689,650,3,0
7329781,643,3,1
7193215,636,3,0
4722352,668,2,1
2280365,696,2,0
6482603,612,3,1
6768197,652,3,0
7477107,605,4,0
2057066,579,4,0
1442912,621,3,0
8504032,688,2,0
4728749,661,2,0
8532140,733,1,0
5010612,597,4,0
1764986,637,3,0
3364341,601,4,0
2901282,602,4,0
3850651,743,1,0
6689764,651,3,1
2708777,653,3,1
3448767,592,4,0
5302150,608,4,0
1960431,741,1,0
5764254,637,3,0
3883827,702,2,0
7271535,649,3,0
5283222,626,3,0
8379120,605,4,0
7316880,664,2,0
8080347,687,2,0
6957000,573,4,0
5483645,558,4,0
8376024,584,4,0
7969371,510,5,1
1643862,689,2,0
5296564,577,4,1
1546462,662,2,0
4832943,629,3,0
6937618,555,5,0
5206420,663,2,1
7786600,721,1,0
4559182,575,4,0
5020822,580,4,1
7345566,753,1,1
2958832,561,4,0
4579353,481,5,0
2609515,671,2,0
7290658,459,5,0
7935952,752,1,0
2729792,648,3,1
6066843,621,3,1
5667539,566,4,1
5279441,573,4,0
7825945,699,2,0
5196971,618,3,0
2387037,717,1,0
3015823,645,3,0
5049893,576,4,0
8979477,683,2,0
4441289,593,4,0
8602931,527,5,1
7691582,669,2,1
8678499,608,4,1
5201823,654,3,0
6837194,562,4,1
8999789,576,4,0
1636100,667,2,0
8547642,558,4,1
3090794,625,3,0
6466659,599,4,1
5831258,643,3,0
2236150,645,3,0
6320699,600,4,1
7845453,690,2,0
6380176,711,1,0
5773869,576,4,0
8827651,601,4,0
1429147,679,2,0
7731001,594,4,0
8561500,666,2,0
8085463,615,3,0
6389403,593,4,0
2898709,607,4,0
5678453,655,2,0
8293808,699,2,0
6614261,716,1,0
2554076,617,3,0
7382852,565,4,0
2589821,683,2,0
6083161,684,2,0
7864658,587,4,0
7887301,692,2,1
1069599,670,2,0
3239222,562,4,0
3006807,645,3,1
2086613,620,3,0
5997517,619,3,0
7433972,658,2,0
1892853,624,3,1
5926898,655,2,0
5102405,616,3,0
3768169,610,3,0
2911393,573,4,1
1393333,537,5,0
1483910,544,5,1
6912459,661,2,0
4321106,607,4,1
6067587,609,3,0
6286461,708,1,0
7395941,667,2,0
5441093,756,1,0
7330369,642,3,0
1180769,675,2,0
8780918,600,4,0
1564230,592,4,0
5117078,743,1,0
3440213,642,3,0
4828432,646,3,0
1907350,587,4,0
3884961,702,2,0
5839864,691,2,0
4703070,655,2,0
7140445,707,1,0
2828511,675,2,0
3262571,626,3,0
1715337,659,2,0
3667684,656,2,0
3871624,615,3,0
5099808,603,4,1
2791291,649,3,0
6677996,500,5,1
6257016,488,5,1
7112570,642,3,0
1318859,665,2,0
6560795,704,2,0
8407757,679,2,0
3025434,664,2,0
6621902,551,5,1
4068525,700,2,0
5742120,592,4,0
6945502,653,3,0
3056173,568,4,0
4726631,607,4,1
7787729,701,2,0
7849323,605,4,0
2527305,541,5,1
6115731,652,3,0
1367426,717,1,0
3716344,689,2,0
3821913,706,2,0
1901215,633,3,0
5890943,668,2,0
3459794,603,4,1
4142397,587,4,0
5423239,730,1,0
4622248,522,5,0
5900666,600,4,0
3573250,695,2,0
1037392,706,2,0
1745504,592,4,0
4617450,667,2,0
3062573,609,3,0
8173081,760,1,0
4735997,537,5,0
3702717,624,3,0
1920012,556,4,0
8267509,677,2,0
7839103,609,3,0
6108970,661,2,0
7913512,665,2,0
1719432,743,1,0
1777065,631,3,0
4433539,636,3,0
4841651,610,3,0
4819445,599,4,0
1065858,546,5,1
5999259,656,2,0
4477709,647,3,0
1763762,707,1,0
7355253,503,5,1
6522916,700,2,0
4302849,717,1,0
4089799,693,2,0
1650194,649,3,0
6769476,569,4,1
5925930,713,1,0
1975107,698,2,0
8311908,634,3,0
1180353,666,2,0
1033563,609,3,0
5605959,658,2,0
3960216,605,4,0
7154049,526,5,0
1842615,560,4,0
8501739,650,3,0
4603371,620,3,0
1560694,650,3,0
4765309,642,3,0
6626836,572,4,1
7695421,660,2,0
8902313,658,2,1
3017739,561,4,0
6379747,675,2,0
6678555,522,5,1
3483706,707,1,0
4727458,602,4,0
1252008,425,5,1
3170348,619,3,0
5389186,566,4,1
4159476,623,3,0
4654388,612,3,0
2635455,688,2,0
8408938,612,3,0
6019285,733,1,0
2715723,654,3,0
5221897,664,2,0
5930494,597,4,0
6107158,728,1,0
3238649,563,4,0
4279135,691,2,1
4111291,642,3,0
5895997,679,2,0
1900307,631,3,1
5579966,674,2,0
7550215,606,4,0
2132897,643,3,0
8132581,653,3,0
4555117,669,2,0
5735487,583,4,0
6169135,537,5,0
2240882,691,2,0
3334808,623,3,1
6259255,671,2,0
7601070,705,2,0
5304552,623,3,0
2591649,712,1,0
8674531,672,2,1
7924344,589,4,1
7460137,650,3,0
3840335,583,4,0
1657469,547,5,1
7877549,632,3,0
4733068,669,2,0
6940390,597,4,0
4307091,586,4,0
2324913,578,4,1
5511205,702,2,0
1900638,533,5,0
1859745,748,1,0
8331811,585,4,0
7644776,577,4,0
4256696,574,4,1
5048366,585,4,0
6810610,501,5,1
2478716,634,3,0
7135661,574,4,0
2707879,708,1,0
3629840,634,3,1
7241111,590,4,0
7340122,644,3,0
1972723,733,1,0
2000022,812,1,0
2633268,546,5,0
8132325,687,2,0
4481074,711,1,0
3199667,641,3,0
4502199,581,4,0
4532229,597,4,0
7138546,666,2,0
8263813,614,3,0
5096484,492,5,1
2540866,573,4,1
4753003,642,3,0
7802298,714,1,0
6153765,548,5,0
